@relation PREVISAO-weka.filters.unsupervised.instance.RemovePercentage-P75.0-V

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute class numeric

@data
0.157689,0.15618,0.154601,0.15251,0.149737,0.148374,0.149661
0.157474,0.15595,0.154349,0.152219,0.149331,0.148504,0.149729
0.15729,0.155697,0.154111,0.151813,0.148933,0.148695,0.149837
0.15703,0.155513,0.153812,0.151392,0.148726,0.148772,0.149883
0.156869,0.155237,0.15359,0.150963,0.148527,0.14894,0.149829
0.156624,0.155053,0.153276,0.150519,0.148427,0.149117,0.149676
0.156394,0.15487,0.152863,0.150158,0.148328,0.149415,0.149323
0.15618,0.154601,0.15251,0.149737,0.148374,0.149661,0.148963
0.15595,0.154349,0.152219,0.149331,0.148504,0.149729,0.148695
0.155697,0.154111,0.151813,0.148933,0.148695,0.149837,0.148443
0.155513,0.153812,0.151392,0.148726,0.148772,0.149883,0.148266
0.155237,0.15359,0.150963,0.148527,0.14894,0.149829,0.148014
0.155053,0.153276,0.150519,0.148427,0.149117,0.149676,0.147791
0.15487,0.152863,0.150158,0.148328,0.149415,0.149323,0.147577
0.154601,0.15251,0.149737,0.148374,0.149661,0.148963,0.147263
0.154349,0.152219,0.149331,0.148504,0.149729,0.148695,0.146865
0.154111,0.151813,0.148933,0.148695,0.149837,0.148443,0.146374
0.153812,0.151392,0.148726,0.148772,0.149883,0.148266,0.145792
0.15359,0.150963,0.148527,0.14894,0.149829,0.148014,0.145195
0.153276,0.150519,0.148427,0.149117,0.149676,0.147791,0.14462
0.152863,0.150158,0.148328,0.149415,0.149323,0.147577,0.144046
0.15251,0.149737,0.148374,0.149661,0.148963,0.147263,0.143486
0.152219,0.149331,0.148504,0.149729,0.148695,0.146865,0.142942
0.151813,0.148933,0.148695,0.149837,0.148443,0.146374,0.142314
0.151392,0.148726,0.148772,0.149883,0.148266,0.145792,0.141701
0.150963,0.148527,0.14894,0.149829,0.148014,0.145195,0.141127
0.150519,0.148427,0.149117,0.149676,0.147791,0.14462,0.140522
0.150158,0.148328,0.149415,0.149323,0.147577,0.144046,0.139909
0.149737,0.148374,0.149661,0.148963,0.147263,0.143486,0.139296
0.149331,0.148504,0.149729,0.148695,0.146865,0.142942,0.138691
0.148933,0.148695,0.149837,0.148443,0.146374,0.142314,0.138193
0.148726,0.148772,0.149883,0.148266,0.145792,0.141701,0.137726
0.148527,0.14894,0.149829,0.148014,0.145195,0.141127,0.137281
0.148427,0.149117,0.149676,0.147791,0.14462,0.140522,0.136944
0.148328,0.149415,0.149323,0.147577,0.144046,0.139909,0.136829
0.148374,0.149661,0.148963,0.147263,0.143486,0.139296,0.136753
0.148504,0.149729,0.148695,0.146865,0.142942,0.138691,0.136883
0.148695,0.149837,0.148443,0.146374,0.142314,0.138193,0.137098
0.148772,0.149883,0.148266,0.145792,0.141701,0.137726,0.137389
0.14894,0.149829,0.148014,0.145195,0.141127,0.137281,0.137864
0.149117,0.149676,0.147791,0.14462,0.140522,0.136944,0.13827
0.149415,0.149323,0.147577,0.144046,0.139909,0.136829,0.138691
0.149661,0.148963,0.147263,0.143486,0.139296,0.136753,0.139135
0.149729,0.148695,0.146865,0.142942,0.138691,0.136883,0.139419
0.149837,0.148443,0.146374,0.142314,0.138193,0.137098,0.139625
0.149883,0.148266,0.145792,0.141701,0.137726,0.137389,0.139756
0.149829,0.148014,0.145195,0.141127,0.137281,0.137864,0.139671
0.149676,0.147791,0.14462,0.140522,0.136944,0.13827,0.139534
0.149323,0.147577,0.144046,0.139909,0.136829,0.138691,0.139166
0.148963,0.147263,0.143486,0.139296,0.136753,0.139135,0.138752
0.148695,0.146865,0.142942,0.138691,0.136883,0.139419,0.138208
0.148443,0.146374,0.142314,0.138193,0.137098,0.139625,0.137618
0.148266,0.145792,0.141701,0.137726,0.137389,0.139756,0.136906
0.148014,0.145195,0.141127,0.137281,0.137864,0.139671,0.136217
0.147791,0.14462,0.140522,0.136944,0.13827,0.139534,0.135573
0.147577,0.144046,0.139909,0.136829,0.138691,0.139166,0.134884
0.147263,0.143486,0.139296,0.136753,0.139135,0.138752,0.134125
0.146865,0.142942,0.138691,0.136883,0.139419,0.138208,0.133405
0.146374,0.142314,0.138193,0.137098,0.139625,0.137618,0.13267
0.145792,0.141701,0.137726,0.137389,0.139756,0.136906,0.131996
0.145195,0.141127,0.137281,0.137864,0.139671,0.136217,0.131276
0.14462,0.140522,0.136944,0.13827,0.139534,0.135573,0.130671
0.144046,0.139909,0.136829,0.138691,0.139166,0.134884,0.130548
0.143486,0.139296,0.136753,0.139135,0.138752,0.134125,0.130939
0.142942,0.138691,0.136883,0.139419,0.138208,0.133405,0.131705
0.142314,0.138193,0.137098,0.139625,0.137618,0.13267,0.132701
0.141701,0.137726,0.137389,0.139756,0.136906,0.131996,0.133658
0.141127,0.137281,0.137864,0.139671,0.136217,0.131276,0.1347
0.140522,0.136944,0.13827,0.139534,0.135573,0.130671,0.135573
0.139909,0.136829,0.138691,0.139166,0.134884,0.130548,0.136071
0.139296,0.136753,0.139135,0.138752,0.134125,0.130939,0.136186
0.138691,0.136883,0.139419,0.138208,0.133405,0.131705,0.136025
0.138193,0.137098,0.139625,0.137618,0.13267,0.132701,0.135734
0.137726,0.137389,0.139756,0.136906,0.131996,0.133658,0.135489
0.137281,0.137864,0.139671,0.136217,0.131276,0.1347,0.135251
0.136944,0.13827,0.139534,0.135573,0.130671,0.135573,0.135382
0.136829,0.138691,0.139166,0.134884,0.130548,0.136071,0.135527
0.136753,0.139135,0.138752,0.134125,0.130939,0.136186,0.135657
0.136883,0.139419,0.138208,0.133405,0.131705,0.136025,0.135864
0.137098,0.139625,0.137618,0.13267,0.132701,0.135734,0.136056
0.137389,0.139756,0.136906,0.131996,0.133658,0.135489,0.136676
0.137864,0.139671,0.136217,0.131276,0.1347,0.135251,0.137473
0.13827,0.139534,0.135573,0.130671,0.135573,0.135382,0.13791
0.138691,0.139166,0.134884,0.130548,0.136071,0.135527,0.138346
0.139135,0.138752,0.134125,0.130939,0.136186,0.135657,0.139066
0.139419,0.138208,0.133405,0.131705,0.136025,0.135864,0.139817
0.139625,0.137618,0.13267,0.132701,0.135734,0.136056,0.14079
0.139756,0.136906,0.131996,0.133658,0.135489,0.136676,0.141632
0.139671,0.136217,0.131276,0.1347,0.135251,0.137473,0.142575
0.139534,0.135573,0.130671,0.135573,0.135382,0.13791,0.144337
0.139166,0.134884,0.130548,0.136071,0.135527,0.138346,0.147125
0.138752,0.134125,0.130939,0.136186,0.135657,0.139066,0.150679
0.138208,0.133405,0.131705,0.136025,0.135864,0.139817,0.15539
0.137618,0.13267,0.132701,0.135734,0.136056,0.14079,0.16112
0.136906,0.131996,0.133658,0.135489,0.136676,0.141632,0.166896
0.136217,0.131276,0.1347,0.135251,0.137473,0.142575,0.172006
0.135573,0.130671,0.135573,0.135382,0.13791,0.144337,0.17589
0.134884,0.130548,0.136071,0.135527,0.138346,0.147125,0.17795
0.134125,0.130939,0.136186,0.135657,0.139066,0.150679,0.178379
0.133405,0.131705,0.136025,0.135864,0.139817,0.15539,0.177169
0.13267,0.132701,0.135734,0.136056,0.14079,0.16112,0.174181
0.131996,0.133658,0.135489,0.136676,0.141632,0.166896,0.170688
0.131276,0.1347,0.135251,0.137473,0.142575,0.172006,0.167524
0.130671,0.135573,0.135382,0.13791,0.144337,0.17589,0.164698
0.130548,0.136071,0.135527,0.138346,0.147125,0.17795,0.162584
0.130939,0.136186,0.135657,0.139066,0.150679,0.178379,0.16099
0.131705,0.136025,0.135864,0.139817,0.15539,0.177169,0.159772
0.132701,0.135734,0.136056,0.14079,0.16112,0.174181,0.159228
0.133658,0.135489,0.136676,0.141632,0.166896,0.170688,0.159466
0.1347,0.135251,0.137473,0.142575,0.172006,0.167524,0.161228
0.135573,0.135382,0.13791,0.144337,0.17589,0.164698,0.164905
0.136071,0.135527,0.138346,0.147125,0.17795,0.162584,0.170558
0.136186,0.135657,0.139066,0.150679,0.178379,0.16099,0.177376
0.136025,0.135864,0.139817,0.15539,0.177169,0.159772,0.185105
0.135734,0.136056,0.14079,0.16112,0.174181,0.159228,0.193348
0.135489,0.136676,0.141632,0.166896,0.170688,0.159466,0.201598
0.135251,0.137473,0.142575,0.172006,0.167524,0.161228,0.208293
0.135382,0.13791,0.144337,0.17589,0.164698,0.164905,0.213027
0.135527,0.138346,0.147125,0.17795,0.162584,0.170558,0.215279
0.135657,0.139066,0.150679,0.178379,0.16099,0.177376,0.215655
0.135864,0.139817,0.15539,0.177169,0.159772,0.185105,0.214528
0.136056,0.14079,0.16112,0.174181,0.159228,0.193348,0.212598
0.136676,0.141632,0.166896,0.170688,0.159466,0.201598,0.210583
0.137473,0.142575,0.172006,0.167524,0.161228,0.208293,0.209802
0.13791,0.144337,0.17589,0.164698,0.164905,0.213027,0.210254
0.138346,0.147125,0.17795,0.162584,0.170558,0.215279,0.21256
0.139066,0.150679,0.178379,0.16099,0.177376,0.215655,0.216727
0.139817,0.15539,0.177169,0.159772,0.185105,0.214528,0.222472
0.14079,0.16112,0.174181,0.159228,0.193348,0.212598,0.22955
0.141632,0.166896,0.170688,0.159466,0.201598,0.210583,0.23692
0.142575,0.172006,0.167524,0.161228,0.208293,0.209802,0.24386
0.144337,0.17589,0.164698,0.164905,0.213027,0.210254,0.250249
0.147125,0.17795,0.162584,0.170558,0.215279,0.21256,0.255856
0.150679,0.178379,0.16099,0.177376,0.215655,0.216727,0.260184
0.15539,0.177169,0.159772,0.185105,0.214528,0.222472,0.263179
0.16112,0.174181,0.159228,0.193348,0.212598,0.22955,0.26403
0.166896,0.170688,0.159466,0.201598,0.210583,0.23692,0.26295
0.172006,0.167524,0.161228,0.208293,0.209802,0.24386,0.259755
0.17589,0.164698,0.164905,0.213027,0.210254,0.250249,0.254646
0.17795,0.162584,0.170558,0.215279,0.21256,0.255856,0.248295
0.178379,0.16099,0.177376,0.215655,0.216727,0.260184,0.241822
0.177169,0.159772,0.185105,0.214528,0.222472,0.263179,0.235066
0.174181,0.159228,0.193348,0.212598,0.22955,0.26403,0.228953
0.170688,0.159466,0.201598,0.210583,0.23692,0.26295,0.223997
0.167524,0.161228,0.208293,0.209802,0.24386,0.259755,0.220419
0.164698,0.164905,0.213027,0.210254,0.250249,0.254646,0.218014
0.162584,0.170558,0.215279,0.21256,0.255856,0.248295,0.216198
0.16099,0.177376,0.215655,0.216727,0.260184,0.241822,0.214437
0.159772,0.185105,0.214528,0.222472,0.263179,0.235066,0.213755
0.159228,0.193348,0.212598,0.22955,0.26403,0.228953,0.213946
0.159466,0.201598,0.210583,0.23692,0.26295,0.223997,0.21449
0.161228,0.208293,0.209802,0.24386,0.259755,0.220419,0.21508
0.164905,0.213027,0.210254,0.250249,0.254646,0.218014,0.215946
0.170558,0.215279,0.21256,0.255856,0.248295,0.216198,0.217095
0.177376,0.215655,0.216727,0.260184,0.241822,0.214437,0.218336
0.185105,0.214528,0.222472,0.263179,0.235066,0.213755,0.218627
0.193348,0.212598,0.22955,0.26403,0.228953,0.213946,0.218182
0.201598,0.210583,0.23692,0.26295,0.223997,0.21449,0.217018
0.208293,0.209802,0.24386,0.259755,0.220419,0.21508,0.215333
0.213027,0.210254,0.250249,0.254646,0.218014,0.215946,0.21295
0.215279,0.21256,0.255856,0.248295,0.216198,0.217095,0.209695
0.215655,0.216727,0.260184,0.241822,0.214437,0.218336,0.20588
0.214528,0.222472,0.263179,0.235066,0.213755,0.218627,0.202027
0.212598,0.22955,0.26403,0.228953,0.213946,0.218182,0.197974
0.210583,0.23692,0.26295,0.223997,0.21449,0.217018,0.195224
0.209802,0.24386,0.259755,0.220419,0.21508,0.215333,0.193999
0.210254,0.250249,0.254646,0.218014,0.215946,0.21295,0.19468
0.21256,0.255856,0.248295,0.216198,0.217095,0.209695,0.196856
0.216727,0.260184,0.241822,0.214437,0.218336,0.20588,0.200058
0.222472,0.263179,0.235066,0.213755,0.218627,0.202027,0.203275
0.22955,0.26403,0.228953,0.213946,0.218182,0.197974,0.206156
0.23692,0.26295,0.223997,0.21449,0.217018,0.195224,0.207282
0.24386,0.259755,0.220419,0.21508,0.215333,0.193999,0.206447
0.250249,0.254646,0.218014,0.215946,0.21295,0.19468,0.203076
0.255856,0.248295,0.216198,0.217095,0.209695,0.196856,0.197668
0.260184,0.241822,0.214437,0.218336,0.20588,0.200058,0.19108
0.263179,0.235066,0.213755,0.218627,0.202027,0.203275,0.184255
0.26403,0.228953,0.213946,0.218182,0.197974,0.206156,0.177866
0.26295,0.223997,0.21449,0.217018,0.195224,0.207282,0.172205
0.259755,0.220419,0.21508,0.215333,0.193999,0.206447,0.167241
0.254646,0.218014,0.215946,0.21295,0.19468,0.203076,0.163327
0.248295,0.216198,0.217095,0.209695,0.196856,0.197668,0.160347
0.241822,0.214437,0.218336,0.20588,0.200058,0.19108,0.157811
0.235066,0.213755,0.218627,0.202027,0.203275,0.184255,0.155536
0.228953,0.213946,0.218182,0.197974,0.206156,0.177866,0.153537
0.223997,0.21449,0.217018,0.195224,0.207282,0.172205,0.151376
0.220419,0.21508,0.215333,0.193999,0.206447,0.167241,0.149546
0.218014,0.215946,0.21295,0.19468,0.203076,0.163327,0.148052
0.216198,0.217095,0.209695,0.196856,0.197668,0.160347,0.146995
0.214437,0.218336,0.20588,0.200058,0.19108,0.157811,0.146466
0.213755,0.218627,0.202027,0.203275,0.184255,0.155536,0.146543
0.213946,0.218182,0.197974,0.206156,0.177866,0.153537,0.146757
0.21449,0.217018,0.195224,0.207282,0.172205,0.151376,0.147539
0.21508,0.215333,0.193999,0.206447,0.167241,0.149546,0.148856
0.215946,0.21295,0.19468,0.203076,0.163327,0.148052,0.150817
0.217095,0.209695,0.196856,0.197668,0.160347,0.146995,0.154012
0.218336,0.20588,0.200058,0.19108,0.157811,0.146466,0.158156
0.218627,0.202027,0.203275,0.184255,0.155536,0.146543,0.162829
